Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[developmental stage]	Characteristics[disease]	Characteristics[organism part]	Characteristics[individual]	Characteristics[cell type]	Material Type	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[end bias]	Comment[input molecule]	Comment[library construction]	Comment[primer]	Comment[sample barcode read]	Comment[single cell isolation]	Comment[spike in]	Comment[cdna read]	Comment[cdna read offset]	Comment[cdna read size]	Comment[umi barcode read]	Comment[umi barcode offset]	Comment[umi barcode size]	Comment[cell barcode read]	Comment[cell barcode offset]	Comment[cell barcode size]	Protocol REF	Performer	Assay Name	Comment[technical replicate group]	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[read1 file]	Comment[read2 file]	Factor Value[cell type]	Factor Value[time]	Unit[time unit]
Donor2_PC_may2020	ERS8953576	SAMEA11308715	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1a_S1pc2_L003	group 4	sequencing assay	ERX6994757	1a_S1pc2_L003_R2_001.fastq.gz	1a_S1pc2_L003_R2_001.fastq.gz	ERR7425670	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425670/1a_S1pc2_L003_R2_001.fastq.gz	1a_S1pc2_L003_R1_001.fastq.gz	1a_S1pc2_L003_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_may2020	ERS8953576	SAMEA11308715	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1a_S1pc2_L004	group 4	sequencing assay	ERX6994757	1a_S1pc2_L004_R1_001.fastq.gz	1a_S1pc2_L004_R1_001.fastq.gz	ERR7425671	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425671/1a_S1pc2_L004_R1_001.fastq.gz	1a_S1pc2_L004_R1_001.fastq.gz	1a_S1pc2_L004_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_may2020	ERS8953576	SAMEA11308715	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1a_S1pc2_L004	group 4	sequencing assay	ERX6994757	1a_S1pc2_L004_R2_001.fastq.gz	1a_S1pc2_L004_R2_001.fastq.gz	ERR7425671	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425671/1a_S1pc2_L004_R2_001.fastq.gz	1a_S1pc2_L004_R1_001.fastq.gz	1a_S1pc2_L004_R2_001.fastq.gz	plasma cell	2020	year
Donor2_MBC_2014	ERS8953574	SAMEA11308713	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2_L001	group 2	sequencing assay	ERX6994755	1b_S2_L001_R1_001.fastq.gz	1b_S2_L001_R1_001.fastq.gz	ERR7425672	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425672/1b_S2_L001_R1_001.fastq.gz	1b_S2_L001_R1_001.fastq.gz	1b_S2_L001_R2_001.fastq.gz	memory B cell	2014	year
Donor2_MBC_2014	ERS8953574	SAMEA11308713	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2_L001	group 2	sequencing assay	ERX6994755	1b_S2_L001_R2_001.fastq.gz	1b_S2_L001_R2_001.fastq.gz	ERR7425672	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425672/1b_S2_L001_R2_001.fastq.gz	1b_S2_L001_R1_001.fastq.gz	1b_S2_L001_R2_001.fastq.gz	memory B cell	2014	year
Donor2_MBC_2014	ERS8953574	SAMEA11308713	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2_L002	group 2	sequencing assay	ERX6994755	1b_S2_L002_R1_001.fastq.gz	1b_S2_L002_R1_001.fastq.gz	ERR7425673	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425673/1b_S2_L002_R1_001.fastq.gz	1b_S2_L002_R1_001.fastq.gz	1b_S2_L002_R2_001.fastq.gz	memory B cell	2014	year
Donor2_MBC_2014	ERS8953574	SAMEA11308713	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2_L002	group 2	sequencing assay	ERX6994755	1b_S2_L002_R2_001.fastq.gz	1b_S2_L002_R2_001.fastq.gz	ERR7425673	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425673/1b_S2_L002_R2_001.fastq.gz	1b_S2_L002_R1_001.fastq.gz	1b_S2_L002_R2_001.fastq.gz	memory B cell	2014	year
Donor2_MBC_2014	ERS8953574	SAMEA11308713	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2_L003	group 2	sequencing assay	ERX6994755	1b_S2_L003_R1_001.fastq.gz	1b_S2_L003_R1_001.fastq.gz	ERR7425674	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425674/1b_S2_L003_R1_001.fastq.gz	1b_S2_L003_R1_001.fastq.gz	1b_S2_L003_R2_001.fastq.gz	memory B cell	2014	year
Donor2_MBC_2014	ERS8953574	SAMEA11308713	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2_L003	group 2	sequencing assay	ERX6994755	1b_S2_L003_R2_001.fastq.gz	1b_S2_L003_R2_001.fastq.gz	ERR7425674	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425674/1b_S2_L003_R2_001.fastq.gz	1b_S2_L003_R1_001.fastq.gz	1b_S2_L003_R2_001.fastq.gz	memory B cell	2014	year
Donor2_MBC_2014	ERS8953574	SAMEA11308713	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2_L004	group 2	sequencing assay	ERX6994755	1b_S2_L004_R1_001.fastq.gz	1b_S2_L004_R1_001.fastq.gz	ERR7425675	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425675/1b_S2_L004_R1_001.fastq.gz	1b_S2_L004_R1_001.fastq.gz	1b_S2_L004_R2_001.fastq.gz	memory B cell	2014	year
Donor2_MBC_2014	ERS8953574	SAMEA11308713	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2_L004	group 2	sequencing assay	ERX6994755	1b_S2_L004_R2_001.fastq.gz	1b_S2_L004_R2_001.fastq.gz	ERR7425675	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425675/1b_S2_L004_R2_001.fastq.gz	1b_S2_L004_R1_001.fastq.gz	1b_S2_L004_R2_001.fastq.gz	memory B cell	2014	year
Donor1_PC_2020	ERS8953575	SAMEA11308714	Homo sapiens	adult	normal	blood	1	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_PC_2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2pc_L001	group 3	sequencing assay	ERX6994756	1b_S2pc_L001_R1_001.fastq.gz	1b_S2pc_L001_R1_001.fastq.gz	ERR7425676	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425676/1b_S2pc_L001_R1_001.fastq.gz	1b_S2pc_L001_R1_001.fastq.gz	1b_S2pc_L001_R2_001.fastq.gz	plasma cell	2020	year
Donor1_PC_2020	ERS8953575	SAMEA11308714	Homo sapiens	adult	normal	blood	1	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_PC_2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2pc_L001	group 3	sequencing assay	ERX6994756	1b_S2pc_L001_R2_001.fastq.gz	1b_S2pc_L001_R2_001.fastq.gz	ERR7425676	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425676/1b_S2pc_L001_R2_001.fastq.gz	1b_S2pc_L001_R1_001.fastq.gz	1b_S2pc_L001_R2_001.fastq.gz	plasma cell	2020	year
Donor1_PC_2020	ERS8953575	SAMEA11308714	Homo sapiens	adult	normal	blood	1	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_PC_2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2pc_L002	group 3	sequencing assay	ERX6994756	1b_S2pc_L002_R1_001.fastq.gz	1b_S2pc_L002_R1_001.fastq.gz	ERR7425677	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425677/1b_S2pc_L002_R1_001.fastq.gz	1b_S2pc_L002_R1_001.fastq.gz	1b_S2pc_L002_R2_001.fastq.gz	plasma cell	2020	year
Donor1_PC_2020	ERS8953575	SAMEA11308714	Homo sapiens	adult	normal	blood	1	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_PC_2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2pc_L002	group 3	sequencing assay	ERX6994756	1b_S2pc_L002_R2_001.fastq.gz	1b_S2pc_L002_R2_001.fastq.gz	ERR7425677	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425677/1b_S2pc_L002_R2_001.fastq.gz	1b_S2pc_L002_R1_001.fastq.gz	1b_S2pc_L002_R2_001.fastq.gz	plasma cell	2020	year
Donor1_PC_2020	ERS8953575	SAMEA11308714	Homo sapiens	adult	normal	blood	1	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_PC_2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2pc_L003	group 3	sequencing assay	ERX6994756	1b_S2pc_L003_R1_001.fastq.gz	1b_S2pc_L003_R1_001.fastq.gz	ERR7425678	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425678/1b_S2pc_L003_R1_001.fastq.gz	1b_S2pc_L003_R1_001.fastq.gz	1b_S2pc_L003_R2_001.fastq.gz	plasma cell	2020	year
Donor1_PC_2020	ERS8953575	SAMEA11308714	Homo sapiens	adult	normal	blood	1	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_PC_2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2pc_L003	group 3	sequencing assay	ERX6994756	1b_S2pc_L003_R2_001.fastq.gz	1b_S2pc_L003_R2_001.fastq.gz	ERR7425678	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425678/1b_S2pc_L003_R2_001.fastq.gz	1b_S2pc_L003_R1_001.fastq.gz	1b_S2pc_L003_R2_001.fastq.gz	plasma cell	2020	year
Donor1_PC_2020	ERS8953575	SAMEA11308714	Homo sapiens	adult	normal	blood	1	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_PC_2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2pc_L004	group 3	sequencing assay	ERX6994756	1b_S2pc_L004_R1_001.fastq.gz	1b_S2pc_L004_R1_001.fastq.gz	ERR7425679	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425679/1b_S2pc_L004_R1_001.fastq.gz	1b_S2pc_L004_R1_001.fastq.gz	1b_S2pc_L004_R2_001.fastq.gz	plasma cell	2020	year
Donor1_PC_2020	ERS8953575	SAMEA11308714	Homo sapiens	adult	normal	blood	1	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_PC_2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2pc_L004	group 3	sequencing assay	ERX6994756	1b_S2pc_L004_R2_001.fastq.gz	1b_S2pc_L004_R2_001.fastq.gz	ERR7425679	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425679/1b_S2pc_L004_R2_001.fastq.gz	1b_S2pc_L004_R1_001.fastq.gz	1b_S2pc_L004_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_may2020	ERS8953576	SAMEA11308715	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2pc2_L001	group 4	sequencing assay	ERX6994757	1b_S2pc2_L001_R1_001.fastq.gz	1b_S2pc2_L001_R1_001.fastq.gz	ERR7425680	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425680/1b_S2pc2_L001_R1_001.fastq.gz	1b_S2pc2_L001_R1_001.fastq.gz	1b_S2pc2_L001_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_may2020	ERS8953576	SAMEA11308715	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2pc2_L001	group 4	sequencing assay	ERX6994757	1b_S2pc2_L001_R2_001.fastq.gz	1b_S2pc2_L001_R2_001.fastq.gz	ERR7425680	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425680/1b_S2pc2_L001_R2_001.fastq.gz	1b_S2pc2_L001_R1_001.fastq.gz	1b_S2pc2_L001_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_may2020	ERS8953576	SAMEA11308715	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2pc2_L002	group 4	sequencing assay	ERX6994757	1b_S2pc2_L002_R1_001.fastq.gz	1b_S2pc2_L002_R1_001.fastq.gz	ERR7425681	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425681/1b_S2pc2_L002_R1_001.fastq.gz	1b_S2pc2_L002_R1_001.fastq.gz	1b_S2pc2_L002_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_may2020	ERS8953576	SAMEA11308715	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2pc2_L002	group 4	sequencing assay	ERX6994757	1b_S2pc2_L002_R2_001.fastq.gz	1b_S2pc2_L002_R2_001.fastq.gz	ERR7425681	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425681/1b_S2pc2_L002_R2_001.fastq.gz	1b_S2pc2_L002_R1_001.fastq.gz	1b_S2pc2_L002_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_may2020	ERS8953576	SAMEA11308715	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2pc2_L003	group 4	sequencing assay	ERX6994757	1b_S2pc2_L003_R1_001.fastq.gz	1b_S2pc2_L003_R1_001.fastq.gz	ERR7425682	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425682/1b_S2pc2_L003_R1_001.fastq.gz	1b_S2pc2_L003_R1_001.fastq.gz	1b_S2pc2_L003_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_may2020	ERS8953576	SAMEA11308715	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2pc2_L003	group 4	sequencing assay	ERX6994757	1b_S2pc2_L003_R2_001.fastq.gz	1b_S2pc2_L003_R2_001.fastq.gz	ERR7425682	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425682/1b_S2pc2_L003_R2_001.fastq.gz	1b_S2pc2_L003_R1_001.fastq.gz	1b_S2pc2_L003_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_may2020	ERS8953576	SAMEA11308715	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2pc2_L004	group 4	sequencing assay	ERX6994757	1b_S2pc2_L004_R1_001.fastq.gz	1b_S2pc2_L004_R1_001.fastq.gz	ERR7425683	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425683/1b_S2pc2_L004_R1_001.fastq.gz	1b_S2pc2_L004_R1_001.fastq.gz	1b_S2pc2_L004_R2_001.fastq.gz	plasma cell	2020	year
Donor2_PC_may2020	ERS8953576	SAMEA11308715	Homo sapiens	adult	normal	blood	2	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_PC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1b_S2pc2_L004	group 4	sequencing assay	ERX6994757	1b_S2pc2_L004_R2_001.fastq.gz	1b_S2pc2_L004_R2_001.fastq.gz	ERR7425683	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425683/1b_S2pc2_L004_R2_001.fastq.gz	1b_S2pc2_L004_R1_001.fastq.gz	1b_S2pc2_L004_R2_001.fastq.gz	plasma cell	2020	year
Donor2_MBC_2014	ERS8953574	SAMEA11308713	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1c_S3_L001	group 2	sequencing assay	ERX6994755	1c_S3_L001_R1_001.fastq.gz	1c_S3_L001_R1_001.fastq.gz	ERR7425684	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425684/1c_S3_L001_R1_001.fastq.gz	1c_S3_L001_R1_001.fastq.gz	1c_S3_L001_R2_001.fastq.gz	memory B cell	2014	year
Donor2_MBC_2014	ERS8953574	SAMEA11308713	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1c_S3_L001	group 2	sequencing assay	ERX6994755	1c_S3_L001_R2_001.fastq.gz	1c_S3_L001_R2_001.fastq.gz	ERR7425684	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425684/1c_S3_L001_R2_001.fastq.gz	1c_S3_L001_R1_001.fastq.gz	1c_S3_L001_R2_001.fastq.gz	memory B cell	2014	year
Donor2_MBC_2014	ERS8953574	SAMEA11308713	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_2014	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	1c_S3_L002	group 2	sequencing assay	ERX6994755	1c_S3_L002_R1_001.fastq.gz	1c_S3_L002_R1_001.fastq.gz	ERR7425685	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425685/1c_S3_L002_R1_001.fastq.gz	1c_S3_L002_R1_001.fastq.gz	1c_S3_L002_R2_001.fastq.gz	memory B cell	2014	year
